"UNIQUE_ID","work_description","WORK_CONDITION","activity_sector","job_category","Employer_type","job_dep","TERMS_OF_EMP","pay","Employee_count","working_hours"
80145,"563c","C","TZ","O","ct_7","78","CDI",10854,"tr_1",868
80146,"388c","C","KZ","O","ct_9","94","CDI",47906,"tr_6",2035
80153,"526a","C","QB","O","ct_9","78","CDI",12305,"tr_4",1820
80157,"475b","C","CE","O","ct_9","78","CDI",28102,"tr_5",1850
80158,"632j","C","FZ","O","ct_9","94","CDI",14496,"tr_5",1658
80161,"462b","C","GZ","O","ct_9","78","CDI",20869,"tr_2",1754
80169,"433a","C","QA","O","ct_3","75","CDI",32079,"tr_6",1820
80173,"461f","C","CK","O","ct_9","92","CDI",38070,"tr_5",3000
80191,"452b","C","OZ","O","ct_1","78","AUT",25018,"tr_6",1824
80192,"333c","C","HZ","O","ct_9","78","CDI",47202,"tr_6",1820
80201,"636d","C","IZ","O","ct_9","78","CDI",13671,"tr_2",1265
80202,"373b","C","MC","O","ct_9","92","CDI",33613,"tr_6",807
80208,"523c","C","OZ","O","ct_2","28","AUT",26712,"tr_4",1846
80212,"551a","P","GZ","O","ct_9","78","CDI",4407,"tr_6",414
80219,"382b","C","MA","O","ct_9","75","CDI",40112,"tr_6",1972
80220,"552a","C","GZ","O","ct_9","78","CDI",15379,"tr_2",1874
80221,"543h","C","MC","X","ct_9","93","AUT",5581,"tr_5",783
80225,"681a","C","FZ","O","ct_9","78","CDI",21139,"tr_2",1797
80231,"543g","C","CH","O","ct_9","78","CDI",18555,"tr_5",1055
80233,"333c","C","HZ","O","ct_9","78","CDI",53180,"tr_6",1820
80234,"473c","C","CI","O","ct_9","78","CDI",36638,"tr_6",1820
80238,"382a","C","MA","O","ct_9","78","CDI",24649,"tr_5",1814
80239,"373c","C","NZ","O","ct_9","92","CDI",53562,"tr_2",2200
80242,"561e","C","IZ","O","ct_9","75","CDI",18251,"tr_2",2187
80250,"374b","C","GZ","O","ct_9","78","CDI",78498,"tr_5",2200
80251,"372d","C","MA","O","ct_9","93","CDI",50932,"tr_6",1820
80256,"673c","C","NZ","O","ct_9","78","TTP",14694,"tr_1",777
80260,"372b","C","KZ","O","ct_9","92","CDI",42547,"tr_6",1555
80264,"372b","C","NZ","O","ct_9","92","CDI",58471,"tr_1",1785
80265,"621b","C","FZ","O","ct_9","94","CDI",24419,"tr_5",1771
80268,"526a","C","QA","O","ct_9","78","CDI",44380,"tr_6",3000
80272,"467a","C","KZ","O","ct_9","92","CDI",29444,"tr_5",1791
80283,"373c","C","HZ","O","ct_9","92","CDI",58662,"tr_5",2277
80288,"551a","C","GZ","O","ct_9","78","CDI",19104,"tr_6",1649
80306,"481b","C","FZ","O","ct_9","78","CDI",30476,"tr_2",1973
80307,"373d","C","KZ","O","ct_9","75","CDI",55529,"tr_5",2200
80309,"435a","C","QB","O","ct_8","78","CDI",19016,"tr_1",1805
80310,"562a","C","GZ","O","ct_9","92","CDI",15087,"tr_1",1666
80314,"463d","C","CE","O","ct_9","75","CDI",34162,"tr_2",NA
80315,"683a","C","MA","A","ct_9","78","APP",4139,"tr_3",986
80318,"374d","C","GZ","O","ct_9","95","CDI",38534,"tr_2",1916
80326,"524c","C","OZ","O","ct_2","78","AUT",21510,"tr_6",1819
80330,"552a","C","GZ","O","ct_9","78","CDI",15261,"tr_6",1455
80334,"462e","C","CL","O","ct_9","78","CDI",27983,"tr_6",1833
80337,"354b","C","JA","O","ct_9","75","CDI",46713,"tr_6",1842
80339,"467b","C","KZ","O","ct_9","78","CDI",28105,"tr_6",1817
80342,"421a","C","PZ","O","ct_8","78","CDI",30382,"tr_2",1533
80343,"333e","P","OZ","O","ct_1","92","CDI",32139,"tr_5",1455
80347,"388a","C","CM","O","ct_9","78","CDI",45082,"tr_4",2170
80351,"625c","C","CG","O","ct_9","95","CDI",21225,"tr_5",1815
80352,"524b","C","OZ","O","ct_1","75","CDI",23879,"tr_5",1984
80357,"373a","C","GZ","O","ct_9","95","CDI",30100,"tr_2",1820
80358,"551a","C","GZ","O","ct_9","78","CDI",23888,"tr_4",1940
80359,"372d","C","MA","O","ct_9","92","CDI",26742,"tr_6",1792
80361,"333f","C","OZ","O","ct_2","75","CDI",52303,"tr_6",1820
80367,"479b","C","SZ","O","ct_8","75","CDI",48262,"tr_3",2200
80368,"525d","C","QB","O","ct_8","78","CDI",19476,"tr_4",1820
80370,"534a","C","NZ","O","ct_9","92","CDI",16322,"tr_6",1958
80381,"525d","C","QB","O","ct_9","78","CDI",21583,"tr_3",2183
80387,"384b","C","CL","O","ct_9","78","CDI",42383,"tr_6",1827
80391,"551a","P","GZ","O","ct_9","78","CDI",4531,"tr_4",397
80394,"625h","C","DZ","O","ct_9","78","CDI",38840,"tr_4",2032
80395,"461d","C","MA","O","ct_9","78","CDI",33478,"tr_6",2001
80396,"333c","C","HZ","O","ct_9","78","CDI",30169,"tr_6",1819
80401,"526c","C","QB","O","ct_9","78","CDI",19653,"tr_2",1897
80419,"376e","C","KZ","O","ct_9","92","CDI",36104,"tr_2",1818
80421,"422a","P","PZ","O","ct_8","78","CDI",17886,"tr_3",883
80428,"477a","C","CL","O","ct_9","95","CDI",23636,"tr_6",1899
80430,"351a","C","OZ","O","ct_2","78","CDD",31126,"tr_6",1820
80438,"478a","C","MA","O","ct_9","92","CDI",28418,"tr_3",1850
80439,"431c","C","QA","O","ct_3","63","AUT",24792,"tr_6",1807
80440,"526b","P","QA","O","ct_6","75","CDI",7723,"tr_1",624
80445,"433d","C","GZ","O","ct_9","78","CDI",22243,"tr_1",1860
80447,"623g","C","NZ","O","ct_9","78","CDI",11340,"tr_1",465
80449,"632k","C","QA","O","ct_3","78","AUT",21999,"tr_6",1820
80451,"465b","C","JB","O","ct_9","78","CDI",27354,"tr_1",1813
80455,"477b","P","FZ","O","ct_9","92","CDI",14725,"tr_5",1248
80456,"372a","C","CI","O","ct_9","94","CDI",54903,"tr_6",2001
80457,"388a","P","JA","O","ct_9","78","CDI",45286,"tr_6",1445
80458,"543c","P","CL","O","ct_9","92","CDI",19461,"tr_6",1483
80459,"388a","C","DZ","O","ct_9","92","CDI",40311,"tr_6",1820
80460,"372d","C","GZ","O","ct_9","78","CDI",30969,"tr_6",1820
80470,"388a","C","KZ","O","ct_9","92","CDI",54569,"tr_6",2200
80473,"525d","C","QB","O","ct_9","95","CDI",13854,"tr_4",1061
80475,"423b","C","MA","O","ct_9","92","CDI",33845,"tr_6",2150
80478,"387c","C","CL","O","ct_9","78","CDI",41584,"tr_6",1675
80479,"374a","P","GZ","O","ct_9","92","CDI",20364,"tr_2",1116
80491,"554b","C","GZ","O","ct_9","78","CDI",20843,"tr_3",1820
80493,"382a","P","FZ","O","ct_9","78","CDI",36924,"tr_6",1842
80496,"526b","C","QA","O","ct_9","92","CDI",25056,"tr_1",1836
80497,"525c","C","OZ","O","ct_1","92","CDI",50351,"tr_6",1820
80499,"424a","F","SZ","O","ct_8","78","CDI",4741,"tr_1",303
80509,"554a","P","GZ","O","ct_9","75","CDI",27313,"tr_2",1448
80510,"636c","C","CA","O","ct_9","95","CDI",13341,"tr_1",557
80513,"463a","C","GZ","O","ct_9","78","CDI",19887,"tr_3",1820
80515,"526d","C","QB","O","ct_9","78","CDI",22544,"tr_3",1905
80516,"477b","C","GZ","O","ct_9","92","CDI",34560,"tr_4",1825
80518,"383c","C","CI","O","ct_9","42","CDI",35792,"tr_3",1593
80519,"545b","C","KZ","O","ct_9","75","CDI",33044,"tr_5",1830
80525,"676e","P","NZ","O","ct_9","78","TTP",16946,"tr_1",908
80527,"373b","C","GZ","O","ct_9","75","CDI",50811,"tr_4",2256
80531,"374c","C","GZ","O","ct_9","78","CDI",55435,"tr_6",2200
80541,"451h","C","QA","O","ct_3","78","CDI",17018,"tr_6",1820
80546,"373d","C","KZ","O","ct_9","75","CDI",64604,"tr_6",2503
80551,"643a","C","NZ","O","ct_9","78","TTP",16721,"tr_1",1713
80555,"521a","C","HZ","O","ct_9","92","CDI",18377,"tr_6",1810
80562,"467a","C","KZ","O","ct_9","92","CDI",23374,"tr_2",1773
80564,"374a","C","GZ","O","ct_9","78","CDI",41428,"tr_2",1923
80565,"462e","C","CE","O","ct_9","75","CDI",33928,"tr_5",1825
80567,"632g","C","FZ","O","ct_9","75","CDI",24866,"tr_1",1938
80568,"463d","C","NZ","O","ct_9","78","CDI",26768,"tr_2",2028
80571,"561d","C","IZ","O","ct_9","92","CDI",19492,"tr_1",2044
80579,"525d","C","QA","O","ct_9","78","CDI",8187,"tr_5",1219
80581,"451h","C","QA","O","ct_8","92","CDI",25790,"tr_4",1798
80588,"431a","C","QA","O","ct_8","92","CDI",17175,"tr_6",1804
80589,"388a","C","MA","O","ct_9","78","CDI",31447,"tr_6",2000
80591,"524c","C","OZ","O","ct_2","78","CDI",12747,"tr_6",980
80599,"554c","C","GZ","A","ct_9","78","APP",5643,"tr_1",1735
80601,"545b","C","KZ","O","ct_9","78","CDI",29036,"tr_1",1990
80603,"333c","C","HZ","O","ct_9","78","CDI",52914,"tr_6",1824
80610,"684a","P","NZ","O","ct_9","17","CDI",18067,"tr_5",1945
80613,"372e","C","NZ","O","ct_9","79","CDI",45869,"tr_6",2027
80628,"526a","P","QB","O","ct_8","79","CDI",12090,"tr_2",1281
80633,"623e","C","CH","O","ct_9","49","CDI",23964,"tr_4",1820
80636,"482a","C","CJ","O","ct_9","79","CDI",40710,"tr_5",2200
80638,"563a","D","QB","O","ct_7","79","CDI",22892,"tr_1",3000
80642,"525d","P","QB","O","ct_8","79","CDI",13585,"tr_5",1426
80656,"374c","C","KZ","O","ct_8","85","CDI",32141,"tr_4",1794
80657,"463e","C","LZ","O","ct_9","79","CDI",15132,"tr_1",1820
80659,"461b","C","GZ","O","ct_6","79","CDI",21348,"tr_2",1727
80661,"461b","C","QB","O","ct_8","79","CDI",22357,"tr_4",1802
80670,"684a","P","NZ","O","ct_9","79","CDI",4889,"tr_5",646
80673,"376d","P","KZ","O","ct_9","79","CDI",38731,"tr_6",1379
80684,"422c","C","PZ","O","ct_8","85","CDI",12205,"tr_2",1326
80688,"653a","C","GZ","O","ct_9","79","CDI",16135,"tr_3",2032
80696,"563a","D","QB","O","ct_7","79","CDI",12692,"tr_1",3000
80705,"387c","C","CL","O","ct_9","79","CDI",36799,"tr_6",1820
80711,"341a","C","PZ","O","ct_8","79","CDI",25937,"tr_3",2093
80715,"671c","K","NZ","O","ct_9","79","TTP",9248,"tr_1",679
80717,"526a","C","QA","O","ct_3","79","CDI",9769,"tr_6",986
80719,"627f","C","CC","O","ct_9","79","CDI",23837,"tr_6",1835
80722,"461d","C","KZ","O","ct_9","79","CDI",36605,"tr_6",1820
80730,"554d","P","GZ","O","ct_9","79","CDI",9033,"tr_1",1014
80737,"461f","P","CE","O","ct_9","79","CDI",26684,"tr_5",1155
80746,"634c","P","GZ","O","ct_9","79","CDI",10682,"tr_1",1156
80750,"462b","C","GZ","O","ct_9","79","CDI",30641,"tr_1",2003
80757,"463b","C","GZ","O","ct_9","79","CDI",20275,"tr_2",1820
80759,"632a","C","FZ","O","ct_9","79","CDI",18621,"tr_1",1817
80766,"545c","C","KZ","O","ct_9","79","CDD",27504,"tr_6",2363
80774,"543f","C","CH","O","ct_9","79","CDI",26261,"tr_3",1945
80786,"376e","C","KZ","O","ct_9","79","CDI",43532,"tr_6",1840
80811,"632g","C","FZ","O","ct_9","79","CDI",17512,"tr_3",1708
80815,"341a","C","PZ","O","ct_8","79","CDI",27190,"tr_5",1820
80820,"451h","C","QA","O","ct_3","86","CDI",19447,"tr_6",1631
80821,"682a","P","GZ","O","ct_9","79","CDI",9817,"tr_2",613
80846,"479b","C","GZ","O","ct_9","79","CDI",19516,"tr_1",1974
80857,"561c","P","IZ","O","ct_9","79","CDI",8104,"tr_2",957
80876,"674d","C","CH","O","ct_9","85","CDI",16319,"tr_5",1974
80904,"564b","P","FZ","O","ct_9","79","CDI",6752,"tr_5",966
80926,"525d","C","QA","O","ct_3","79","CDI",16647,"tr_6",1819
80927,"542a","C","PZ","O","ct_6","79","CDI",17808,"tr_1",1820
80934,"387c","C","JC","O","ct_9","79","CDI",27665,"tr_5",1819
80936,"451g","C","OZ","O","ct_2","79","AUT",22119,"tr_6",1820
80937,"374d","P","GZ","O","ct_9","79","CDI",50933,"tr_5",1222
80940,"475a","C","CM","O","ct_9","49","CDI",26939,"tr_3",1959
80945,"487a","C","FZ","O","ct_9","79","CDI",22194,"tr_3",1820
80949,"373c","C","MA","O","ct_9","79","CDI",38872,"tr_3",913
80957,"554a","C","CA","O","ct_9","79","CDI",13676,"tr_2",1863
80962,"563b","P","NZ","O","ct_8","79","TOA",4442,"tr_4",631
80963,"563c","C","TZ","O","ct_7","79","CDI",10208,"tr_1",1025
80964,"526e","C","QA","O","ct_9","79","CDI",22956,"tr_1",1820
80968,"545d","C","OZ","O","ct_8","79","CDI",25752,"tr_5",1820
80972,"632e","C","FZ","O","ct_9","79","CDI",19997,"tr_2",1826
80977,"641a","C","HZ","O","ct_9","79","CDI",21425,"tr_2",2400
80978,"525d","C","QB","O","ct_8","79","CDI",17855,"tr_4",1592
80986,"421b","C","PZ","O","ct_8","49","CDI",24734,"tr_1",1820
80989,"525d","P","QB","O","ct_8","79","CDI",13799,"tr_5",1426
81004,"477c","C","GZ","O","ct_9","44","CDI",23056,"tr_4",1836
81015,"526a","C","QB","O","ct_8","86","CDI",17590,"tr_4",2074
81037,"451a","C","HZ","O","ct_9","86","CDI",22569,"tr_6",1808
81047,"543g","C","KZ","O","ct_9","79","CDI",26709,"tr_6",1820
81048,"422e","C","PZ","O","ct_8","79","CDI",21736,"tr_5",1820
81054,"563c","C","TZ","O","ct_7","79","CDI",12478,"tr_1",1226
81056,"554a","C","CA","O","ct_9","79","CDI",10250,"tr_1",264
81059,"423a","C","PZ","O","ct_6","79","CDI",16661,"tr_1",1873
81065,"545b","C","KZ","O","ct_9","79","CDI",29678,"tr_1",1820
81081,"526e","C","QA","O","ct_9","79","CDI",15371,"tr_2",1822
81084,"472c","C","FZ","O","ct_9","79","CDI",33638,"tr_3",1820
81088,"388b","C","NZ","O","ct_9","79","CDI",34109,"tr_5",1506
81089,"563c","C","TZ","O","ct_7","79","CDI",17213,"tr_1",1729
81093,"524c","P","QB","X","ct_2","79","AUT",3757,"tr_5",405
81094,"628c","C","NZ","O","ct_9","49","TTP",18421,"tr_5",1890
81106,"633d","C","FZ","O","ct_9","79","CDI",26881,"tr_1",1852
81108,"475a","C","CH","O","ct_9","79","CDI",17455,"tr_5",1454
81110,"435b","P","SZ","O","ct_8","79","CDI",17143,"tr_1",1470
81113,"467c","C","KZ","O","ct_9","79","CDI",24833,"tr_5",1831
81116,"526a","P","QB","O","ct_8","79","CDI",12192,"tr_2",1281
81117,"526d","P","QB","O","ct_8","79","CDI",14021,"tr_6",1365
81120,"563c","C","TZ","O","ct_7","79","CDI",17242,"tr_1",1632
81123,"388a","C","NZ","O","ct_9","79","CDI",36367,"tr_4",1657
81134,"461e","C","KZ","O","ct_9","79","CDI",35561,"tr_6",1768
81176,"676a","P","CA","O","ct_6","79","CDI",7547,"tr_1",823
81181,"676a","C","GZ","O","ct_9","85","CDI",16478,"tr_4",2002
81209,"526b","C","QA","O","ct_6","79","CDI",18957,"tr_1",1820
81210,"627f","C","MA","O","ct_9","93","CDI",22154,"tr_6",1819
81218,"524c","P","OZ","O","ct_2","80","AUT",21222,"tr_4",1731
81221,"641a","C","HZ","O","ct_9","80","CDI",18797,"tr_2",2028
81222,"652a","C","HZ","O","ct_9","80","CDI",19621,"tr_5",1595
81223,"563c","C","TZ","O","ct_7","80","CDI",2799,"tr_1",277
81224,"481b","C","MA","O","ct_9","60","CDI",31353,"tr_2",2064
81228,"481a","C","FZ","O","ct_9","80","CDI",22745,"tr_3",1220
81229,"341a","C","PZ","O","ct_8","80","CDI",28561,"tr_4",1820
81240,"554e","C","GZ","O","ct_9","80","CDI",17491,"tr_1",1812
81252,"684a","P","NZ","O","ct_9","92","CDI",6402,"tr_6",888
81256,"635a","C","CB","O","ct_9","80","CDI",22548,"tr_4",1856
81257,"551a","C","GZ","O","ct_9","80","CDI",15313,"tr_0",2003
81258,"681b","C","FZ","O","ct_9","02","CDI",19497,"tr_2",1138
81263,"563c","P","GZ","O","ct_6","80","CDI",14240,"tr_1",1944
81268,"652a","C","GZ","O","ct_9","80","AUT",15535,"tr_1",1863
81274,"534a","C","NZ","O","ct_9","59","CDI",16317,"tr_6",1820
81281,"524c","P","OZ","X","ct_2","80","AUT",13749,"tr_4",1253
81282,"563a","D","QB","O","ct_7","80","CDI",19391,"tr_1",3000
81283,"561b","C","IZ","O","ct_6","80","TOA",17438,"tr_1",1299
81290,"676d","P","QB","O","ct_8","80","CDI",6181,"tr_1",1032
81300,"526e","C","QA","O","ct_9","80","CDI",11638,"tr_3",643
81312,"525d","C","QB","O","ct_8","80","CDI",8931,"tr_5",1567
81319,"684a","P","NZ","O","ct_9","80","CDI",13624,"tr_6",1532
81329,"545d","C","OZ","O","ct_8","80","CDI",24378,"tr_6",1848
81333,"373c","C","GZ","O","ct_9","60","CDI",29166,"tr_2",1820
81335,"563a","D","QB","O","ct_7","80","CDI",6530,"tr_1",2214
81343,"641a","C","EZ","O","ct_9","80","CDI",20741,"tr_4",1958
81344,"632a","C","FZ","O","ct_9","80","CDI",12803,"tr_2",1820
81354,"674c","C","CA","O","ct_9","80","CDI",17624,"tr_2",1906
81364,"653a","C","CA","O","ct_9","80","CDI",10197,"tr_5",778
81365,"556a","C","GZ","O","ct_9","80","CDI",19321,"tr_1",2101
81374,"676a","P","NZ","O","ct_9","80","TTP",12946,"tr_5",780
81378,"523d","C","QA","O","ct_3","80","AUT",16132,"tr_6",1818
81386,"632j","C","FZ","O","ct_6","80","CDI",20575,"tr_1",2052
81397,"526e","C","MA","O","ct_9","60","CDI",18789,"tr_2",2094
81403,"628a","C","HZ","O","ct_5","75","CDI",13391,"tr_6",402
81414,"525d","P","QB","O","ct_8","80","CDI",11217,"tr_4",1314
81419,"676c","C","NZ","O","ct_9","80","CDI",14569,"tr_5",1819
81422,"525d","C","QA","O","ct_3","80","CDI",19183,"tr_6",1820
81428,"541b","C","GZ","O","ct_9","80","CDI",22944,"tr_3",1791
81430,"684a","P","DZ","O","ct_9","80","AUT",15597,"tr_0",1498
81431,"634a","C","GZ","A","ct_9","80","APP",1164,"tr_3",443
81435,"431f","P","QB","O","ct_8","80","CDI",21225,"tr_1",1352
81437,"422e","C","PZ","O","ct_8","80","CDI",20118,"tr_5",2200
81440,"451h","C","QB","O","ct_3","80","CDI",29072,"tr_6",1820
81445,"344d","P","GZ","O","ct_9","02","CDI",23658,"tr_1",1211
81446,"634c","C","GZ","O","ct_9","80","CDI",22590,"tr_3",1820
81448,"479b","C","CG","O","ct_9","80","CDI",26563,"tr_6",1826
81450,"477c","C","GZ","O","ct_9","80","CDI",22686,"tr_3",1919
81452,"554b","C","GZ","O","ct_9","80","CDI",15113,"tr_1",1885
81456,"676c","C","NZ","O","ct_9","76","TTP",12249,"tr_1",1283
81457,"525b","C","PZ","O","ct_8","80","CDI",8815,"tr_3",643
81458,"451a","C","HZ","O","ct_9","80","CDI",20721,"tr_4",1831
81476,"524c","C","OZ","O","ct_2","80","CDI",42589,"tr_2",2261
81486,"628g","C","CA","O","ct_9","80","CDI",16779,"tr_3",1820
81490,"643a","C","GZ","O","ct_9","80","CDI",12064,"tr_0",898
81492,"434e","C","QB","O","ct_8","80","CDI",19407,"tr_4",1519
81497,"684a","P","NZ","O","ct_9","95","CDI",7037,"tr_2",502
81501,"623g","C","CC","O","ct_9","60","CDI",26499,"tr_0",2115
81502,"652a","C","HZ","O","ct_9","60","CDI",17920,"tr_5",911
81503,"554b","C","GZ","O","ct_9","80","CDI",12257,"tr_1",638
81513,"525d","C","QB","O","ct_8","80","CDI",18565,"tr_3",1904
81516,"374a","C","GZ","O","ct_9","60","CDI",41696,"tr_4",2271
81532,"621f","C","OZ","O","ct_2","80","AUT",20860,"tr_6",1907
81535,"461c","C","MA","O","ct_6","80","CDI",24890,"tr_1",1828
81549,"643a","C","HZ","O","ct_9","80","CDD",13420,"tr_4",457
81552,"421a","P","PZ","O","ct_8","80","CDI",12962,"tr_2",1613
81556,"562b","C","SZ","A","ct_9","80","CDD",2448,"tr_1",753
81564,"461b","C","KZ","O","ct_9","80","CDI",25799,"tr_3",1819
81571,"431f","C","QA","O","ct_3","80","AUT",21846,"tr_6",1819
81575,"477c","C","GZ","O","ct_9","80","CDI",25959,"tr_2",2039
81578,"683a","C","CA","A","ct_6","80","APP",1249,"tr_1",574
81587,"433a","C","QA","O","ct_3","80","CDD",18753,"tr_6",1820
81597,"562b","C","SZ","O","ct_6","80","CDI",14148,"tr_1",1820
81598,"526e","C","MA","O","ct_9","60","CDI",16225,"tr_2",1371
81607,"451a","C","HZ","O","ct_9","76","CDI",23251,"tr_1",1829
81610,"525d","C","QB","O","ct_8","80","CDI",12120,"tr_3",1586
81618,"463e","C","FZ","O","ct_9","80","CDI",36029,"tr_1",1820
81633,"525d","P","QB","O","ct_8","80","CDI",4638,"tr_4",1459
81637,"387c","C","CH","O","ct_9","60","CDI",38198,"tr_5",2079
81642,"373d","C","CH","O","ct_9","80","CDI",95741,"tr_5",1956
81644,"526e","C","QA","O","ct_9","80","CDI",20442,"tr_2",2128
81646,"563b","P","QB","O","ct_7","80","CDI",9250,"tr_1",979
81654,"546e","C","HZ","O","ct_9","60","CDI",22287,"tr_6",1809
81662,"652a","C","CH","O","ct_9","60","CDI",17049,"tr_3",1539
81665,"468a","C","IZ","O","ct_9","16","CDI",14712,"tr_3",476
81672,"474b","C","CL","O","ct_9","80","CDI",49124,"tr_6",1830
81675,"341b","C","PZ","O","ct_8","80","CDI",61093,"tr_5",2230
81691,"543g","C","KZ","O","ct_9","80","CDI",27939,"tr_3",2012
81699,"421b","C","PZ","O","ct_2","80","AUT",39657,"tr_1",2524
81712,"525d","P","QB","O","ct_8","80","CDI",13395,"tr_5",1637
81715,"388b","C","JC","O","ct_9","60","CDI",36743,"tr_3",1820
81730,"477b","C","CG","O","ct_9","80","CDI",38636,"tr_6",1825
81735,"463d","C","GZ","O","ct_9","60","CDI",32217,"tr_2",2655
81748,"676c","C","NZ","O","ct_9","80","CDI",20141,"tr_4",1898
81751,"636c","P","CA","O","ct_9","80","CDI",9971,"tr_1",754
81762,"685a","P","QB","X","ct_8","80","AUT",11432,"tr_4",1408
81766,"652a","C","NZ","O","ct_9","80","CDI",28383,"tr_1",2200
81768,"480a","C","GZ","O","ct_6","80","CDI",38633,"tr_3",2200
81773,"524c","P","OZ","O","ct_2","80","CDI",17590,"tr_6",705
81776,"525b","P","PZ","O","ct_8","80","CDI",11904,"tr_3",1299
81777,"676e","C","QB","X","ct_8","80","AUT",7401,"tr_5",1591
81781,"562a","C","SZ","A","ct_9","80","APP",5455,"tr_1",1820
81782,"472a","C","FZ","O","ct_9","80","CDI",20204,"tr_4",1820
81783,"685a","P","QB","O","ct_3","80","AUT",6546,"tr_6",781
81784,"546a","C","HZ","O","ct_9","80","CDI",27075,"tr_6",1813
81791,"341a","C","PZ","O","ct_8","80","CDI",24374,"tr_5",1820
81793,"485a","C","DZ","O","ct_9","80","CDI",25705,"tr_5",1785
81796,"621f","C","OZ","O","ct_2","80","CDD",14292,"tr_6",1477
81801,"389a","C","MA","O","ct_1","80","CDI",31226,"tr_5",1792
81803,"526e","C","QA","O","ct_9","80","CDI",20314,"tr_2",1890
81808,"681a","C","FZ","O","ct_9","80","CDI",21686,"tr_4",1746
81813,"461e","C","HZ","O","ct_9","80","CDI",24485,"tr_6",1812
81817,"387b","C","MC","O","ct_9","80","CDI",37254,"tr_5",1780
81820,"333c","C","HZ","O","ct_9","80","CDI",30118,"tr_2",1820
81845,"674d","C","CH","O","ct_9","80","CDI",20857,"tr_3",1892
81848,"676c","C","NZ","O","ct_9","80","CDI",16168,"tr_4",1561
81849,"632k","C","CA","O","ct_9","80","CDI",22281,"tr_5",1818
81855,"563a","D","QB","O","ct_7","80","CDI",11078,"tr_1",3000
81858,"554d","P","GZ","O","ct_9","80","CDI",6725,"tr_1",553
81883,"631a","C","NZ","O","ct_6","60","CDI",16634,"tr_1",1820
81884,"524c","C","OZ","O","ct_2","80","AUT",19000,"tr_6",1820
81897,"641a","C","HZ","O","ct_6","80","CDI",16390,"tr_2",2102
81900,"422e","P","PZ","O","ct_8","80","CDI",14459,"tr_5",1650
81911,"526d","P","QB","O","ct_8","80","CDI",12712,"tr_3",1456
81919,"526b","P","QA","O","ct_9","80","CDI",13505,"tr_2",1671
81925,"554e","P","GZ","O","ct_9","80","CDI",13042,"tr_1",1553
81931,"477b","C","CM","O","ct_9","80","CDI",21906,"tr_1",1824
81942,"636c","C","CA","O","ct_9","80","CDI",23617,"tr_2",2187
81945,"534a","C","GZ","O","ct_9","80","CDI",18451,"tr_6",1919
81947,"344d","P","GZ","O","ct_9","80","CDI",17160,"tr_2",943
81951,"525d","P","QB","X","ct_3","80","AUT",4972,"tr_4",669
81968,"481b","C","FZ","O","ct_9","80","CDI",20323,"tr_4",1637
81969,"563b","P","QB","O","ct_8","80","CDI",8094,"tr_3",1028
81977,"422e","P","PZ","O","ct_1","77","AUT",5228,"tr_3",555
81978,"344d","C","GZ","O","ct_9","93","CDI",52811,"tr_3",1820
81980,"673a","C","CM","O","ct_9","80","CDI",12524,"tr_5",1083
81982,"624c","C","CL","O","ct_9","80","CDI",32332,"tr_6",1900
81990,"685a","C","QB","O","ct_8","80","CDI",9079,"tr_4",1820
81992,"372b","F","QA","O","ct_9","80","CDI",16874,"tr_5",744
81998,"422c","P","PZ","O","ct_8","80","CDI",21282,"tr_4",1456
82007,"636c","C","GZ","O","ct_9","80","CDI",19928,"tr_5",1906
82009,"673b","C","CH","O","ct_9","80","CDI",15379,"tr_4",1810
82012,"543g","C","CG","O","ct_9","80","CDI",22671,"tr_5",1631
82017,"682a","C","GZ","O","ct_9","80","CDI",21366,"tr_4",1827
82019,"632f","C","FZ","O","ct_9","80","CDI",21366,"tr_3",1805
82020,"543g","P","HZ","O","ct_6","80","CDI",27693,"tr_2",2175
82030,"631a","C","LZ","O","ct_5","80","CDI",17618,"tr_6",1820
82032,"674a","C","CG","O","ct_9","80","CDI",22595,"tr_6",1827
82035,"632a","C","FZ","O","ct_9","80","CDI",20791,"tr_5",1692
82040,"632a","C","FZ","O","ct_6","80","CDI",21375,"tr_2",1954
82043,"341a","C","PZ","O","ct_8","80","CDI",25838,"tr_5",1854
82046,"434a","P","QB","O","ct_8","80","CDI",21088,"tr_2",1257
